Solution_ID,Check_Type,Story,Value
Sol #22,Seismic_Drift_X,2,0.0012301645176353358
Sol #22,Seismic_Drift_X,3,0.002178467333552077
Sol #22,Seismic_Drift_X,4,0.0020892239185141175
Sol #22,Seismic_Drift_Y,1,0.0008467516877715173
Sol #22,Seismic_Drift_Y,2,0.0011992996894080133
Sol #22,Seismic_Drift_Y,3,0.0025865584365130662
Sol #22,Seismic_Drift_Y,4,0.0025290838999508496
Sol #22,Wind_Disp_X,1,0.0052338768731577685
Sol #22,Wind_Disp_X,2,0.011737836352215843
Sol #22,Wind_Disp_X,3,0.022845891076398842
Sol #22,Wind_Disp_X,4,0.03375170920903956
Sol #22,Wind_Disp_Y,1,0.0034480240438364397
Sol #22,Wind_Disp_Y,2,0.008346690107667221
Sol #22,Wind_Disp_Y,3,0.018495262347210578
Sol #22,Wind_Disp_Y,4,0.028621595372611927
Sol #23,Seismic_Drift_X,1,0.0008350180783042951
Sol #23,Seismic_Drift_X,2,0.001063277464115458
Sol #23,Seismic_Drift_X,3,0.0024510450674212177
Sol #23,Seismic_Drift_X,4,0.002060937106851294
Sol #23,Seismic_Drift_Y,1,0.000926982549311679
Sol #23,Seismic_Drift_Y,2,0.0012723555521756628
Sol #23,Seismic_Drift_Y,3,0.0025796813351042624
Sol #23,Seismic_Drift_Y,4,0.0023435627830996845
Sol #23,Wind_Disp_X,1,0.004560171249886627
Sol #23,Wind_Disp_X,2,0.010377889396133244
Sol #23,Wind_Disp_X,3,0.02306627498318017
Sol #23,Wind_Disp_X,4,0.034194791188053505
Sol #23,Wind_Disp_Y,1,0.0037766773954456454
Sol #23,Wind_Disp_Y,2,0.008964888685738095
Sol #23,Wind_Disp_Y,3,0.019529669241953578
Sol #23,Wind_Disp_Y,4,0.02914945951772986
