gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,max_cost,min_cost,std_cost,avg_co2,max_co2,min_co2,std_co2,avg_dcr,max_dcr,min_dcr,std_dcr,best_margins,min_AM_str,min_AM_drift,min_AM_wind,min_AM_defl,min_AM_hier,min_NM_str,min_NM_drift,min_NM_wind,min_NM_defl,min_NM_hier,hof_avg_cost,hof_max_cost,hof_min_cost,hof_std_cost,hof_avg_co2,hof_max_co2,hof_min_co2,hof_std_co2,hof_avg_dcr,hof_max_dcr,hof_min_dcr,hof_std_dcr,hof_size,sep1,sep2,sep3,sep4,sep5
117,82,[0.33564807 0.5760963 ],[0.74907971 0.57809652],[0.33147199 0.37807388],[0.04155144 0.019902  ],100.0,100.0,29071089.606781196,52405576.156560056,28835387.722440004,2345204.138218521,86161.15194316412,157055.59434080016,85445.04646440009,7125.1595501340225,0.5760962978586467,0.578096524304318,0.37807387973717804,0.01990200184811469,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32357898.460728023,52405576.156560056,28619777.74132001,5842627.576320464,96236.68733009609,157055.59434080016,84690.63222824007,17873.978617691057,0.5302385630265661,0.5841355584488552,0.37807387973717804,0.054888858063203545,15,|,|,|,|,|
118,85,[0.33663231 0.57552478],[0.74907971 0.58186006],[0.32678619 0.37807388],[0.04242078 0.020418  ],100.0,100.0,29131027.176134396,52405576.156560056,28469203.444440003,2405454.4713574275,86317.55900678811,157055.59434080016,84928.34332840008,7245.741717294357,0.575524784782423,0.5818600624283871,0.37807387973717804,0.020417996444053337,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32339696.13585869,52405576.156560056,28469203.444440003,5852878.409179927,96229.70631064009,157055.59434080016,84928.34332840008,17874.502738862033,0.5297810242661892,0.5818600624283871,0.37807387973717804,0.05454469555344741,15,|,|,|,|,|
119,90,[0.33554978 0.57613357],[0.74907971 0.58186006],[0.32678619 0.37807388],[0.04159665 0.01998056],100.0,100.0,29060654.077369194,52405576.156560056,28469203.444440003,2348977.848884606,86158.07943084411,157055.59434080016,84928.34332840008,7130.038749211387,0.5761335739757204,0.5818600624283871,0.37807387973717804,0.019980558680385875,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32339696.13585869,52405576.156560056,28469203.444440003,5852878.409179927,96229.70631064009,157055.59434080016,84928.34332840008,17874.502738862033,0.5297810242661892,0.5818600624283871,0.37807387973717804,0.05454469555344741,15,|,|,|,|,|
120,78,[0.33565428 0.57572604],[0.74907971 0.58186006],[0.32678619 0.37807388],[0.04253939 0.02201618],100.0,100.0,29037490.533097602,52405576.156560056,28469203.444440003,2403041.6410314147,86257.94871301611,157055.59434080016,84928.34332840008,7292.523467545148,0.5757260372636032,0.5818600624283871,0.37807387973717804,0.022016183168982875,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5276021938670477,0.5818600624283871,0.37807387973717804,0.05348259626577577,16,|,|,|,|,|
121,80,[0.33100912 0.5798222 ],[0.74907971 0.58186006],[0.32678619 0.37807388],[0.04201767 0.02027647],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5798222006014749,0.5818600624283871,0.37807387973717804,0.020276469163366753,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5276021938670477,0.5818600624283871,0.37807387973717804,0.05348259626577577,16,|,|,|,|,|
122,80,[0.33100912 0.5798222 ],[0.74907971 0.58186006],[0.32678619 0.37807388],[0.04201767 0.02027647],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5798222006014749,0.5818600624283871,0.37807387973717804,0.020276469163366753,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5276021938670477,0.5818600624283871,0.37807387973717804,0.05348259626577577,16,|,|,|,|,|
123,83,[0.33322317 0.57890807],[0.74907971 0.58186006],[0.32678619 0.37807388],[0.04688122 0.02191427],100.0,100.0,28831495.5504524,52405576.156560056,28469203.444440003,2643352.925845642,86035.01412778406,157055.59434080016,84928.34332840008,8047.50929066354,0.5789080747611421,0.5818600624283871,0.37807387973717804,0.02191426672998163,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
124,86,[0.33365688 0.57856254],[0.74907971 0.58186006],[0.32678619 0.37807388],[0.04702007 0.02204945],100.0,100.0,28856982.7263484,52405576.156560056,28469203.444440003,2652010.01180116,86106.54287634406,157055.59434080016,84928.34332840008,8069.11445288798,0.5785625434328573,0.5818600624283871,0.37807387973717804,0.022049450392947242,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
125,82,[0.33589601 0.57725266],[0.74907971 0.58186006],[0.32678619 0.37807388],[0.05092171 0.02351006],100.0,100.0,28987587.5220012,52405576.156560056,28469203.444440003,2883259.9025951084,86478.58683842403,157055.59434080016,84928.34332840008,8707.787142677847,0.577252655698635,0.5818600624283871,0.37807387973717804,0.023510062864279858,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
126,91,[0.33108935 0.57910066],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201719 0.02020863],100.0,100.0,28713750.744553197,52405576.156560056,28469203.444440003,2381676.4992414345,85661.52324402805,157055.59434080016,84928.34332840008,7176.352083611912,0.5791006585987329,0.5811753603232612,0.37807387973717804,0.020208626415545813,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
127,83,[0.33108935 0.57910066],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201719 0.02020863],100.0,100.0,28713750.744553197,52405576.156560056,28469203.444440003,2381676.4992414345,85661.52324402805,157055.59434080016,84928.34332840008,7176.352083611912,0.5791006585987329,0.5811753603232612,0.37807387973717804,0.020208626415545813,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
128,78,[0.33108935 0.57910066],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201719 0.02020863],100.0,100.0,28713750.744553197,52405576.156560056,28469203.444440003,2381676.499241434,85661.52324402805,157055.59434080016,84928.34332840008,7176.352083611912,0.5791006585987329,0.5811753603232612,0.37807387973717804,0.02020862641554581,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
129,82,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
130,83,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
131,76,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
132,79,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
133,92,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
134,89,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
135,75,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
136,85,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
137,91,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
138,81,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
139,82,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
140,88,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
141,80,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
142,92,[0.33100912 0.57914435],[0.74907971 0.58117536],[0.32678619 0.37807388],[0.04201767 0.02020834],100.0,100.0,28708567.171561196,52405576.156560056,28469203.444440003,2381639.0138461175,85649.61583852407,157055.59434080016,84928.34332840008,7176.570863037378,0.5791443455174005,0.5811753603232612,0.37807387973717804,0.02020834216409068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32384996.864710018,52405576.156560056,28469203.444440003,5669740.418098628,96451.7212666751,157055.59434080016,84928.34332840008,17328.259931742585,0.5275593999854773,0.5811753603232612,0.37807387973717804,0.05343942143651558,16,|,|,|,|,|
143,83,[0.33204863 0.57844483],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04258611 0.02112038],100.0,100.0,28771689.0201324,52405576.156560056,27798694.29996,2418019.0360671505,85815.31786593207,157055.59434080016,83467.97030440008,7263.0357549635355,0.5784448280741996,0.5968319078104627,0.37807387973717804,0.02112037978835515,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32115214.360901196,52405576.156560056,27798694.29996,5605313.495794066,95687.97121007068,157055.59434080016,83467.97030440008,17086.215504818276,0.531634253386947,0.5968319078104627,0.37807387973717804,0.05434570887423675,17,|,|,|,|,|
144,82,[0.33041622 0.58023282],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04217453 0.02070696],100.0,100.0,28670111.9427556,52405576.156560056,27798694.29996,2393281.7792590354,85562.02118340407,157055.59434080016,83467.97030440008,7196.704243616505,0.5802328249598588,0.5968319078104627,0.37807387973717804,0.02070696158695726,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32115214.360901196,52405576.156560056,27798694.29996,5605313.495794066,95687.97121007068,157055.59434080016,83467.97030440008,17086.215504818276,0.531634253386947,0.5968319078104627,0.37807387973717804,0.05434570887423675,17,|,|,|,|,|
145,76,[0.32686883 0.58571262],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04275296 0.02224578],100.0,100.0,28435433.742187597,52405576.156560056,27798694.29996,2434003.982398032,85050.89062500406,157055.59434080016,83467.97030440008,7274.992991978393,0.5857126165803794,0.5968319078104627,0.37807387973717804,0.02224577610376582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32115214.360901196,52405576.156560056,27798694.29996,5605313.495794066,95687.97121007068,157055.59434080016,83467.97030440008,17086.215504818276,0.531634253386947,0.5968319078104627,0.37807387973717804,0.05434570887423675,17,|,|,|,|,|
146,82,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32115214.360901196,52405576.156560056,27798694.29996,5605313.495794066,95687.97121007068,157055.59434080016,83467.97030440008,17086.215504818276,0.531634253386947,0.5968319078104627,0.37807387973717804,0.05434570887423675,17,|,|,|,|,|
147,89,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32115214.360901196,52405576.156560056,27798694.29996,5605313.495794066,95687.97121007068,157055.59434080016,83467.97030440008,17086.215504818276,0.531634253386947,0.5968319078104627,0.37807387973717804,0.05434570887423675,17,|,|,|,|,|
148,90,[0.32299797 0.59377572],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04731672 0.02333792],100.0,100.0,28159322.401278004,52405576.156560056,27798694.29996,2690226.132883958,84549.64328331206,157055.59434080016,83467.97030440008,8058.4679759220235,0.5937757201976911,0.5968319078104627,0.37807387973717804,0.023337916262336476,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32115214.360901196,52405576.156560056,27798694.29996,5605313.495794066,95687.97121007068,157055.59434080016,83467.97030440008,17086.215504818276,0.531634253386947,0.5968319078104627,0.37807387973717804,0.05434570887423675,17,|,|,|,|,|
149,82,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32115214.360901196,52405576.156560056,27798694.29996,5605313.495794066,95687.97121007068,157055.59434080016,83467.97030440008,17086.215504818276,0.531634253386947,0.5968319078104627,0.37807387973717804,0.05434570887423675,17,|,|,|,|,|
150,85,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32115214.360901196,52405576.156560056,27798694.29996,5605313.495794066,95687.97121007068,157055.59434080016,83467.97030440008,17086.215504818276,0.531634253386947,0.5968319078104627,0.37807387973717804,0.05434570887423675,17,|,|,|,|,|
151,87,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32115214.360901196,52405576.156560056,27798694.29996,5605313.495794066,95687.97121007068,157055.59434080016,83467.97030440008,17086.215504818276,0.531634253386947,0.5968319078104627,0.37807387973717804,0.05434570887423675,17,|,|,|,|,|
152,85,[0.32288148 0.59348263],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04465965 0.0229949 ],100.0,100.0,28153765.275241204,52405576.156560056,27798694.29996,2544341.2964838,84526.79995041207,157055.59434080016,83467.97030440008,7591.572569806966,0.5934826257002487,0.5968319078104627,0.37807387973717804,0.02299490167820492,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
153,89,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
154,76,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
155,80,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
156,91,[0.32141832 0.59433081],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04311929 0.02185864],100.0,100.0,28071478.7641852,52405576.156560056,27798694.29996,2454107.461578347,84275.06414066807,157055.59434080016,83467.97030440008,7336.601080671649,0.5943308108438411,0.5968319078104627,0.37807387973717804,0.021858635773063094,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
