name,b,d,h,PiM,M,rho_t,rho_c,PiVn,stirrup,stirrup_space,fck,fy,Cost,CO2,UnitWeight,dimension,PI_size,n_b,N_r,N_n,N_r_C,N_n_C
964,500,664,750,892.7060053,1050.242359,0.008389382,0.004022725,667.9760629,13,150,30,500,77161.75423,228.0244303,9.152452868,16,40,8,14,2,7,1
965,500,651,750,900.6477661,1059.585607,0.011110587,0.005391952,529.6311382,10,100,30,400,84684.44013,242.7434232,9.204369598,22,50,7,10,2,5,1
966,500,698,800,900.7447279,1059.69968,0.010085777,0.004859756,436.0711116,13,250,24,400,81697.39604,241.8504471,9.758919243,22,50,7,10,2,5,1
967,500,692,800,903.0503201,1062.412141,0.010988505,0.004573016,333.4326981,10,300,27,400,78521.58937,235.4967982,9.73738127,16,40,8,20,3,8,1
968,500,714,800,903.1479241,1062.526969,0.007366395,0.00322201,447.5015944,13,350,30,500,68158.62154,215.1966207,9.665927458,16,40,8,13,2,6,1
969,500,651,750,905.9509362,1065.824631,0.009074655,0.003812082,606.3252689,10,100,30,500,75539.58496,224.7814918,9.141444873,22,50,7,8,2,4,1
970,500,651,750,906.086745,1065.984406,0.008607715,0.00425254,414.5899422,10,200,30,500,68998.96507,211.7673891,9.096893556,22,50,7,8,2,4,1
971,500,676,750,908.337137,1068.631926,0.007958847,0.003719717,567.8891347,13,200,30,500,71611.40385,217.0140649,9.114556225,22,50,7,7,1,4,1
972,500,651,750,909.4208669,1069.906902,0.011456989,0.005302194,427.3722973,10,150,30,400,81017.76318,235.4299618,9.179442242,22,50,7,10,2,5,1
973,500,726,800,911.0544162,1071.828725,0.006793249,0.003384206,597.1390747,13,200,27,500,72167.047,223.1905848,9.693181235,22,50,7,7,1,4,1
974,500,698,800,911.6213455,1072.495701,0.007668943,0.003566559,921.5356856,13,100,27,500,85390.51301,249.4597459,9.783366706,22,50,7,8,2,4,1
975,500,676,750,912.4651987,1073.488469,0.007961296,0.003782029,455.73035,13,300,30,500,68134.66415,210.0909575,9.090888897,22,50,7,7,1,4,1
976,500,667,750,927.7362002,1091.454353,0.008817692,0.004219893,359.2969849,10,300,30,500,68264.4009,210.2730725,9.091978892,16,40,8,15,2,7,1
977,500,667,750,929.7787501,1093.857353,0.009236019,0.003791141,424.7795568,10,200,30,500,70477.47333,214.6777847,9.107049712,16,40,8,15,2,7,1
978,500,717,800,932.4299748,1096.976441,0.007949683,0.003403277,373.6352012,10,300,27,500,68309.86544,215.439369,9.667115541,16,40,8,14,2,6,1
979,500,648,750,936.3636059,1101.604242,0.012333549,0.005169646,393.8486831,13,300,30,400,81357.58265,236.0628456,9.181874319,22,50,7,11,2,5,1
980,500,689,800,938.3443419,1103.93452,0.010950139,0.004857719,455.3491404,13,250,30,400,83816.48856,246.0212942,9.773477101,16,40,8,20,3,9,2
981,500,692,800,941.4889799,1107.634094,0.011145899,0.00475239,399.9386648,10,200,30,400,81769.80742,241.9373545,9.759567606,16,40,8,20,3,9,2
982,500,698,800,946.9160017,1114.018826,0.01079329,0.004556336,411.9764257,13,300,27,400,81264.9947,240.96165,9.7560511,22,50,7,10,2,5,1
983,500,714,800,947.731504,1114.97824,0.007834899,0.003796139,516.1908662,13,250,27,500,73765.78875,226.2801417,9.704319361,16,40,8,14,2,7,1
984,500,692,800,950.4973582,1118.232186,0.011414181,0.004668752,562.9873236,10,100,30,400,89294.73496,256.8991319,9.810852923,16,40,8,20,3,9,2
985,500,698,800,951.0692732,1118.905027,0.008089968,0.003790919,921.5356856,13,100,27,500,87140.62271,252.8972362,9.795409015,22,50,7,8,2,4,1
986,500,717,800,953.8448696,1122.170435,0.007675453,0.003694788,366.1189889,10,350,30,500,67688.6197,214.2018459,9.662887758,16,40,8,14,2,7,1
987,500,701,800,954.0319073,1122.390479,0.007730373,0.003767868,652.8940299,10,100,30,500,76877.9629,232.4978954,9.725449092,22,50,7,8,2,4,1
988,500,714,800,954.3914179,1122.813433,0.007906866,0.003829915,705.7325758,13,150,27,500,80394.1556,239.4630115,9.749484174,16,40,8,14,2,7,1
989,500,729,800,957.119412,1126.022838,0.007356605,0.003512113,359.4401079,10,350,27,500,66657.38013,212.1726876,9.655801796,22,50,7,7,1,4,1
990,500,714,800,966.4900952,1137.047171,0.008299568,0.003602864,434.958705,13,350,27,500,71803.58696,222.3559051,9.691008057,16,40,8,15,2,7,1
991,500,698,800,972.4716442,1144.084287,0.008126764,0.003705773,516.8853802,13,250,30,500,73255.79431,225.2698159,9.700833527,22,50,7,8,2,4,1
992,500,726,800,977.4690396,1149.963576,0.007519782,0.003664896,442.2689353,13,350,27,500,70095.8866,218.9955587,9.679274263,22,50,7,7,1,4,1
993,500,698,800,979.0046208,1151.770142,0.011177423,0.004885275,411.9764257,13,300,27,400,83198.65368,244.7596598,9.769356391,22,50,7,11,2,5,1
994,500,692,800,985.3564565,1159.24289,0.011384679,0.005528662,454.2882177,10,150,30,400,86841.53523,251.9595703,9.794301308,16,40,8,20,3,10,2
995,500,698,800,988.4520826,1162.884803,0.011101757,0.005160528,504.6235639,13,200,27,400,87560.35937,253.4254672,9.799100894,22,50,7,11,2,5,1
996,500,714,800,997.0697059,1173.023183,0.008486553,0.003528255,447.5015944,13,350,30,500,72115.30504,222.9681683,9.693152954,16,40,8,15,2,7,1
997,500,689,800,1005.038453,1182.39818,0.011888128,0.005456747,510.220669,13,200,30,400,90306.36787,258.8298299,9.817966645,16,40,8,21,3,10,2
998,500,698,800,1027.714016,1209.075312,0.008579628,0.004136994,470.5618111,13,300,30,500,74125.00073,226.9375808,9.706921601,22,50,7,8,2,4,1
999,500,698,800,1059.723804,1246.733887,0.009109148,0.004144643,470.5618111,13,300,30,500,75581.65658,229.7986816,9.716944687,22,50,7,9,2,4,1
1000,500,701,800,1091.608623,1284.245439,0.012449122,0.005471425,570.309413,10,100,30,400,94368.37715,266.8518152,9.845798674,22,50,7,12,2,6,1
