name,b,d,h,PiM,M,rho_t,rho_c,PiVn,stirrup,stirrup_space,fck,fy,Cost,CO2,UnitWeight,dimension,PI_size,n_b,N_r,N_n,N_r_C,N_n_C
840,450,1092,1200,1644.265198,1934.429644,0.006912495,0.002952058,479.9839365,10,400,27,500,85457.8235,277.5197026,13.00420926,16,40,7,18,3,8,2
841,300,1264,1450,1644.452267,1934.649726,0.010634092,0.004531045,414.0712389,13,600,27,400,85004.64327,255.3525156,10.58670528,16,40,4,22,6,10,3
842,450,1089,1200,1662.173629,1955.498387,0.006928793,0.003078163,559.2059175,13,450,27,500,88203.38529,282.9720319,13.0229394,16,40,7,18,3,8,2
843,500,1092,1200,1663.120691,1956.612578,0.006374279,0.003001692,441.4090103,10,500,21,500,91574.67686,301.6856555,14.42596615,16,40,8,18,3,9,2
844,500,1039,1150,1664.925303,1958.73565,0.006717548,0.0031124,596.0042397,13,400,27,500,93441.25111,300.3826727,13.8636936,16,40,8,18,3,9,2
845,500,951,1050,1671.535718,1966.512609,0.00808743,0.003736743,448.8926196,10,400,27,500,89847.63389,283.0878146,12.68954238,22,50,7,11,2,5,1
846,550,914,1050,1677.624095,1973.675406,0.01061005,0.005167288,617.6747784,13,250,27,400,119829.1988,352.8295069,14.10245256,16,40,9,28,4,14,2
847,600,939,1050,1677.990206,1974.106125,0.009205105,0.003932021,665.0645222,13,250,27,400,120329.3468,364.4731876,15.31302507,16,40,10,27,3,12,2
848,500,1142,1250,1680.53984,1977.105694,0.005751971,0.002849144,495.254722,10,400,21,500,93061.7833,309.7067724,15.0109596,16,40,8,17,3,9,2
849,450,1020,1150,1681.732639,1978.508987,0.010485907,0.004616777,623.0578902,13,250,27,400,106932.4906,315.317684,12.6341234,22,50,6,14,3,6,1
850,350,1389,1500,1690.647539,1988.997105,0.005832833,0.002570712,624.1620535,13,400,21,500,82547.89201,268.8699602,12.6389881,16,40,5,15,3,7,2
851,550,898,1000,1691.907912,1990.479896,0.00808998,0.004018372,618.7814504,13,300,27,500,99844.58491,307.9298767,13.33280275,22,50,8,11,2,6,1
852,550,998,1100,1704.566256,2005.372066,0.008829657,0.00356513,555.2212457,13,400,27,400,108817.3122,336.6643087,14.65931504,22,50,8,13,2,6,1
853,450,1101,1200,1708.994267,2010.581491,0.006884836,0.002932034,451.5127214,10,500,27,500,84567.39838,275.7444781,12.99815368,22,50,6,9,2,4,1
854,600,1117,1200,1717.418358,2020.492186,0.005168232,0.002171095,603.227716,10,300,21,500,102560.0151,347.6827317,17.26057214,16,40,10,17,2,8,1
855,550,1001,1100,1724.928744,2029.327934,0.006454978,0.003214811,593.447783,10,250,27,500,96917.00126,313.2798331,14.57745854,22,50,8,10,2,5,1
856,450,1189,1300,1726.639124,2031.340146,0.006396931,0.002579098,602.3984389,13,400,21,500,92399.88214,300.3793985,14.08642681,16,40,7,18,3,7,1
857,400,1089,1250,1735.732389,2042.038105,0.01117333,0.005238928,530.7227224,13,350,27,400,104420.5711,306.7613813,12.21464864,16,40,6,26,5,12,2
858,350,1267,1400,1739.327537,2046.26769,0.007046346,0.003242338,412.4166581,10,600,27,500,77918.40618,252.5334749,11.80274788,16,40,5,16,4,8,2
859,450,1048,1150,1740.48686,2047.6316,0.007710698,0.003514916,1349.588982,13,100,27,500,111708.935,325.1517454,12.66576208,22,50,6,10,2,5,1
860,300,1292,1450,1741.276008,2048.56001,0.010539951,0.004711604,663.3298685,13,250,27,400,93652.53674,272.5295184,10.64569171,22,50,3,12,4,6,2
861,600,901,1000,1769.141298,2081.342703,0.007745077,0.003716012,704.9518726,10,150,27,500,107650.5689,333.4605025,14.53604185,22,50,9,12,2,6,1
862,450,1242,1350,1773.297752,2086.232649,0.006028672,0.002415124,685.9493891,10,200,21,500,95379.69409,310.8439683,14.6241568,16,40,7,17,3,7,1
863,600,1042,1150,1781.720701,2096.142001,0.008308887,0.003822087,603.6437564,10,200,21,400,123932.8417,383.6554305,16.71761557,16,40,10,27,3,12,2
864,500,1051,1150,1782.588642,2097.163108,0.006882841,0.003266171,960.4123646,10,100,27,500,105319.3749,323.9746283,13.94471619,22,50,7,10,2,5,1
865,500,1092,1200,1786.178005,2101.385888,0.006720611,0.002876276,538.4205731,10,350,27,500,94139.55646,306.7655454,14.44350066,16,40,8,19,3,8,1
866,450,1289,1400,1793.00476,2109.417365,0.005378815,0.00256565,588.903261,13,500,21,500,93249.18333,311.1445509,15.12706651,16,40,7,16,3,8,2
867,450,1048,1150,1794.948973,2111.704674,0.008003979,0.003668316,723.6235039,13,250,27,500,95840.98673,293.532229,12.557804,22,50,6,10,2,5,1
868,450,1220,1350,1800.233702,2117.922003,0.008126374,0.003461173,592.0793599,13,350,21,400,107555.7319,334.7445046,14.70797976,22,50,6,13,3,6,1
869,500,1042,1150,1804.242435,2122.638159,0.007336313,0.003582381,583.9148924,10,250,27,500,97549.85566,308.441934,13.89199344,16,40,8,20,3,10,2
870,450,1020,1150,1805.059294,2123.599169,0.011234308,0.005388678,623.0578902,13,250,27,400,112354.5401,325.9674407,12.67143191,22,50,6,14,3,7,2
871,450,1239,1350,1807.137935,2126.04463,0.006111178,0.002560343,1141.653419,13,150,21,500,108950.3885,337.826444,14.71664657,16,40,7,18,3,8,2
872,350,1323,1450,1813.872894,2133.96811,0.006537382,0.002937638,1080.071125,10,100,27,500,94419.36118,288.9195372,12.31752151,22,50,4,9,3,4,1
873,500,1042,1150,1816.637809,2137.220952,0.007496503,0.003481599,491.8465927,10,400,27,500,95034.42695,303.4300158,13.87487831,16,40,8,20,3,10,2
874,350,1242,1400,1825.181569,2147.272435,0.01020855,0.004321874,480.1701367,13,500,27,400,94738.31722,285.6529231,11.91825994,22,50,4,13,4,6,2
875,600,1064,1150,1826.979845,2149.388053,0.00603478,0.002818039,668.3191608,13,350,21,500,108580.0844,353.4915188,16.61199853,16,40,10,19,2,9,1
876,450,1167,1300,1832.266894,2155.60811,0.008711271,0.00431222,524.4068619,10,300,27,400,106476.5505,327.9830069,14.18340938,16,40,7,24,4,12,2
877,550,1198,1300,1841.057435,2165.949924,0.005183351,0.002073673,675.5822962,13,400,21,500,102949.5198,347.4813884,17.14815453,22,50,8,9,2,4,1
878,400,1189,1350,1843.044612,2168.287779,0.009941883,0.004415449,940.1860309,13,150,27,400,118345.5654,342.568543,13.22927924,16,40,6,25,5,11,2
879,600,1042,1150,1844.880915,2170.448136,0.008538499,0.004197421,480.8860235,10,400,21,400,121970.0769,379.6735835,16.70445371,16,40,10,27,3,14,2
880,350,1273,1400,1848.251272,2174.413261,0.007333498,0.003253584,589.3367726,10,250,27,500,83496.73512,263.6033143,11.84082477,22,50,4,9,3,4,1
881,400,1198,1300,1858.720856,2186.730419,0.007070701,0.00327986,708.7827375,13,300,27,500,90558.59838,283.631645,12.57902798,22,50,5,9,2,5,1
882,600,1089,1200,1861.11047,2189.54173,0.007909781,0.003499078,567.0091544,13,450,21,400,123116.4866,388.0809351,17.40195904,16,40,10,26,3,12,2
883,450,1314,1450,1868.871656,2198.672536,0.007429234,0.003084252,548.0019003,13,500,21,400,107755.1325,344.2064155,15.74422011,16,40,7,23,4,10,2
884,550,1148,1250,1873.023052,2203.556532,0.00751925,0.003381713,818.8097922,13,200,21,400,125151.0608,385.7185311,16.66803255,22,50,8,13,2,6,1
885,600,1048,1150,1877.192933,2208.462275,0.006220179,0.002970532,707.9490484,13,300,21,500,110870.5544,358.0239562,16.62766784,22,50,9,11,2,5,1
886,500,1101,1200,1898.55438,2233.593388,0.008808536,0.004178565,876.3942653,10,100,27,400,122046.9574,361.9178458,14.63461181,22,50,7,13,2,7,1
887,450,1170,1300,1901.365824,2236.90097,0.008952801,0.003798738,807.8621179,13,200,27,400,115115.5379,345.1998124,14.24217906,22,50,6,13,3,6,1
888,500,1289,1400,1901.575965,2237.148194,0.006960872,0.002979522,779.8043656,13,250,21,400,120283.0784,378.6368839,16.9221076,16,40,8,23,3,10,2
889,400,1148,1250,1905.983689,2242.333752,0.008259336,0.003453343,506.0455152,13,550,27,500,87284.55884,273.016277,12.0969745,22,50,5,10,2,5,1
890,400,1242,1400,1926.838254,2266.868534,0.009466536,0.004465986,420.2275173,10,600,27,400,101951.833,313.9422749,13.57765902,16,40,6,25,5,12,2
891,350,1364,1500,1930.19234,2270.814517,0.006710432,0.003084004,536.3889496,13,600,27,500,84201.10654,272.0412885,12.65056949,16,40,5,17,4,8,2
892,600,1089,1200,1931.621027,2272.495326,0.008260454,0.003721466,663.3727967,13,300,21,400,129823.1954,401.3520983,17.44784087,16,40,10,28,3,13,2
893,600,967,1100,1935.852285,2277.473276,0.010421009,0.004496959,507.04753,10,350,27,400,125478.0294,380.4912731,16.03874892,16,40,10,32,4,14,2
894,500,1301,1400,1945.534781,2288.864449,0.005092083,0.002227903,525.8911378,10,500,21,500,97190.48647,333.0129285,16.76393313,22,50,7,9,2,4,1
895,500,1198,1300,1953.470433,2298.200509,0.007991229,0.003819674,533.9362947,13,500,21,400,113639.13,355.2412628,15.72726433,22,50,7,13,2,7,1
896,550,1089,1200,1955.122057,2300.143597,0.008949732,0.003619393,822.6658269,13,200,27,400,127861.7001,385.461105,16.05436942,16,40,9,27,3,11,2
897,400,1214,1350,1956.302243,2301.53205,0.007580208,0.003444673,660.7000226,13,350,27,500,94264.95877,294.9442485,13.06446841,16,40,6,19,4,9,2
898,500,1048,1150,1958.228155,2303.797829,0.007793018,0.003619705,861.9858819,13,200,27,500,107574.9276,328.3332683,13.96043074,22,50,7,11,2,5,1
899,500,1292,1400,1963.903597,2310.47482,0.00529591,0.002536046,877.4102009,10,150,21,500,109615.5475,357.6790034,16.84871955,16,40,8,18,3,9,2
900,500,1073,1200,1964.888886,2311.633984,0.009934208,0.004503802,492.935354,10,350,27,400,113470.967,344.7318291,14.57652782,22,50,7,15,3,7,1
901,600,1089,1200,1965.030552,2311.80065,0.008562925,0.003614292,721.190982,13,250,21,400,133093.0938,407.8335727,17.47018091,16,40,10,29,3,12,2
902,600,967,1100,1967.396534,2314.584157,0.010524852,0.004754759,559.1261602,10,250,27,400,129278.5798,388.0122356,16.0647479,16,40,10,32,4,15,2
903,550,1092,1200,1970.676566,2318.443019,0.008734698,0.004152023,733.1630609,10,150,27,400,126008.5661,381.7309018,16.04186339,16,40,9,27,3,13,2
904,500,1248,1350,1978.5115,2327.660588,0.005692605,0.002472972,668.0344619,13,400,21,500,102186.7145,337.8684215,16.2231646,22,50,7,10,2,5,1
905,550,1098,1200,2025.120469,2382.49467,0.006640487,0.002787779,938.7697585,13,200,27,500,113190.4867,356.6337675,15.95344767,22,50,8,11,2,5,1
906,350,1370,1500,2026.929459,2384.622893,0.008906721,0.004396559,493.2876226,13,600,27,400,97294.94962,297.756062,12.7406765,22,50,4,12,3,6,2
907,600,964,1100,2031.942618,2390.520727,0.010680554,0.005254338,887.4975289,13,150,27,400,145808.7584,420.8367074,16.17752258,16,40,10,32,4,16,2
908,400,1223,1350,2041.507449,2401.773469,0.010263363,0.004579034,701.9615022,10,150,27,400,112358.9712,330.5683638,13.18874164,22,50,5,14,3,7,2
909,550,1201,1300,2050.042039,2411.814164,0.005814224,0.002529163,496.2854462,10,600,21,500,103413.1687,348.2575518,17.15170985,22,50,8,11,2,5,1
910,550,1048,1150,2060.067221,2423.608495,0.009777092,0.004428225,708.2310369,13,250,27,400,126723.7118,377.5420471,15.41450195,22,50,8,15,2,7,1
911,450,1367,1500,2061.669399,2425.493411,0.007561255,0.003173926,996.5550035,10,100,21,400,127383.1536,387.7064434,16.39559349,16,40,7,24,4,10,2
912,400,1239,1400,2068.54322,2433.580259,0.010452296,0.004251964,486.3569494,13,600,27,400,107119.3259,324.1521423,13.61305288,16,40,6,28,5,11,2
913,450,1389,1500,2069.613897,2434.839879,0.005454749,0.002498081,1279.868119,13,150,21,500,117491.8578,368.350637,16.32733654,16,40,7,18,3,8,2
914,450,1270,1400,2071.530544,2437.094758,0.008717991,0.003963214,511.2623052,13,550,21,400,112963.2813,349.8456701,15.26277254,22,50,6,14,3,7,2
915,400,1239,1400,2081.78285,2449.156294,0.010509304,0.00446941,568.5846028,13,400,27,400,111024.1882,331.8955057,13.63972209,16,40,6,28,5,12,2
916,450,1192,1300,2085.947742,2454.056167,0.007582997,0.003184341,699.474999,10,200,27,500,101479.3615,318.2521889,14.14879515,16,40,7,21,3,9,2
917,500,1064,1200,2090.297225,2459.173206,0.011242053,0.00528816,769.2256046,13,200,27,400,132375.9563,382.1423032,14.7058563,16,40,8,31,4,15,2
918,600,1139,1250,2092.801572,2462.119496,0.008275345,0.003647459,1298.558996,13,100,21,400,158528.1649,464.4349209,18.33349166,16,40,10,29,3,13,2
919,500,1239,1350,2098.342755,2468.638536,0.006306694,0.002937963,766.0014725,13,300,21,500,110238.5799,353.7647794,16.27834817,16,40,8,20,3,10,2
920,450,1164,1300,2099.522106,2470.026007,0.007903835,0.003542243,919.594524,13,200,27,500,109951.6689,335.0679338,14.20661783,16,40,7,22,4,10,2
921,550,1067,1200,2107.429647,2479.328997,0.010213597,0.004576968,548.7742242,10,300,27,400,126777.6804,383.0726715,16.04761386,16,40,9,31,4,14,2
922,600,1092,1200,2108.585923,2480.689322,0.006428174,0.003036429,1068.805979,10,100,27,500,126005.8153,394.08237,17.42095468,16,40,10,22,3,10,1
923,500,1223,1350,2126.152528,2501.355915,0.008864295,0.003653016,542.3890205,10,300,21,400,120256.1036,373.3126554,16.34762526,22,50,7,15,3,7,1
924,550,1048,1150,2126.425871,2501.677495,0.007846753,0.003335196,1417.658578,13,100,27,500,131938.2439,388.268894,15.44906739,22,50,8,12,2,6,1
925,350,1292,1450,2137.028216,2514.150842,0.010941767,0.005435738,587.6955754,13,350,27,400,107670.2885,314.6827678,12.40941512,22,50,4,14,4,7,2
926,500,1148,1250,2150.723918,2530.263433,0.007190779,0.003158758,580.6103024,13,550,27,500,102031.5269,327.3498592,15.07261129,22,50,7,11,2,5,1
927,450,1267,1400,2154.036468,2534.160551,0.00895952,0.004233694,569.3431826,10,300,27,400,115793.1241,355.4218771,15.28219566,16,40,7,27,4,13,2
928,550,1248,1350,2162.389362,2543.987485,0.007332022,0.003467147,677.1562474,13,350,21,400,127117.2958,400.5689787,17.94666535,22,50,8,14,2,7,1
929,450,1239,1350,2175.553899,2559.475176,0.007258701,0.003039618,1595.554149,13,100,27,500,127389.9104,374.3389628,14.84272801,16,40,7,21,3,9,2
930,600,1248,1350,2177.387059,2561.631834,0.006809027,0.002866832,627.708962,13,500,21,400,128389.4884,416.6882292,19.50768069,22,50,9,14,2,6,1
931,600,1192,1300,2181.045736,2565.936159,0.007856592,0.003593451,522.0256204,10,500,21,400,130320.1855,414.3168036,18.83137028,16,40,10,29,3,13,2
932,500,1367,1500,2194.151027,2581.354149,0.007227969,0.003127006,575.5762605,10,350,21,400,121475.6027,390.9152621,18.08055217,16,40,8,26,4,11,2
933,550,1101,1200,2242.430509,2638.15354,0.007260558,0.003533828,555.4518958,10,400,27,500,108367.0887,346.8659692,15.92105585,22,50,8,12,2,6,1
934,400,1373,1500,2247.18122,2643.742612,0.008610033,0.004235271,572.3861995,10,300,27,400,109801.9862,337.5693806,14.55116256,22,50,5,13,3,7,2
935,400,1339,1500,2253.33221,2650.97907,0.009461724,0.004701825,652.5598946,13,350,27,400,117303.141,352.3899824,14.60254068,16,40,6,27,5,14,3
936,600,998,1100,2259.315024,2658.017675,0.011337689,0.004680037,653.8656589,13,300,27,400,137744.7745,404.7141453,16.12280483,22,50,9,18,2,8,1
937,600,1164,1300,2288.10211,2691.884835,0.008754773,0.003761055,770.8597824,13,250,21,400,144821.9111,443.0643996,18.93043887,16,40,10,32,4,14,2
938,450,1267,1400,2294.919381,2699.905154,0.007357955,0.003199147,867.8730245,10,150,27,500,111061.2998,346.3073449,15.24914941,16,40,7,22,4,10,2
939,550,1117,1250,2299.521562,2705.319485,0.010178613,0.004705748,516.0039966,10,450,27,400,130544.365,395.9971295,16.70599719,16,40,9,33,4,15,2
940,500,1120,1250,2315.022786,2723.556219,0.011050872,0.004931667,586.7209161,13,400,27,400,127618.3248,377.6632619,15.24851675,22,50,7,17,3,8,2
941,600,1239,1350,2329.654056,2740.769477,0.00566129,0.002782823,778.2400754,13,350,21,500,124232.6834,408.6105473,19.47884229,16,40,10,22,3,11,2
942,600,1292,1400,2331.38712,2742.808376,0.005309766,0.002373662,1205.102405,10,100,21,500,136168.2046,438.4507236,20.24993149,16,40,10,21,3,10,1
943,500,1401,1500,2337.947109,2750.52601,0.007303376,0.002949714,521.2991836,10,550,21,400,119841.9088,387.6431948,18.06948249,22,50,7,14,2,6,1
944,450,1398,1500,2352.978187,2768.209632,0.006124273,0.002756657,669.628531,13,450,21,500,105514.9802,344.3929424,16.24610053,22,50,6,11,2,5,1
945,500,1398,1500,2353.46533,2768.782741,0.007139789,0.00327071,678.7421627,13,400,21,400,125919.3516,399.7183003,18.11092609,22,50,7,14,2,7,1
946,600,1051,1150,2354.314314,2769.781545,0.010692216,0.004355231,519.6471774,10,450,27,400,133176.1673,401.6671978,16.78160744,22,50,9,18,2,8,1
947,500,1351,1450,2377.127472,2796.620555,0.007868789,0.00367865,528.4176244,10,450,21,400,123403.5851,389.5868352,17.51909848,22,50,7,14,2,7,1
948,400,1292,1450,2413.138273,2838.986204,0.010895134,0.005200144,507.1615647,13,600,27,400,116761.8824,347.1498838,14.13927038,22,50,5,16,4,8,2
949,550,1248,1350,2415.271957,2841.49642,0.006285137,0.003074821,1014.37211,13,200,21,500,127032.8489,400.5992946,17.94555195,22,50,8,12,2,6,1
950,500,1401,1500,2424.784098,2852.687174,0.005639948,0.002446951,584.6522554,10,450,21,500,108948.3639,366.2697377,17.99446234,22,50,7,11,2,5,1
951,450,1242,1400,2446.217362,2877.902779,0.010919607,0.004728911,948.29491,10,100,27,400,139195.0542,401.7459698,15.44224752,16,40,7,32,5,14,2
952,550,1289,1400,2447.058673,2878.892557,0.00617577,0.002899031,1689.29154,13,100,21,500,148890.6731,449.6165765,18.72690161,16,40,9,22,3,11,2
953,600,1092,1200,2473.261222,2909.719085,0.008022834,0.00339141,682.8613217,10,250,27,500,123797.7947,389.431906,17.40661238,16,40,10,27,3,12,2
954,600,1301,1400,2478.146103,2915.466004,0.005332512,0.002599111,638.7328879,10,400,21,500,120856.212,407.9326236,20.14577328,22,50,9,11,2,6,1
955,550,1192,1300,2495.960813,2936.424486,0.007445466,0.003006169,581.8571262,10,450,27,500,115071.637,371.1886576,17.23184352,16,40,9,25,3,10,2
956,450,1398,1500,2504.293357,2946.227479,0.006463443,0.003192917,613.3983065,13,550,21,500,107831.9038,348.9056655,16.26214634,22,50,6,11,2,6,1
957,450,1317,1450,2514.208081,2957.89186,0.0075746,0.003169761,514.2336393,10,600,27,500,105252.5272,339.1959057,15.72725774,16,40,7,23,4,10,2
958,500,1264,1400,2540.578138,2988.915457,0.009548942,0.004637442,634.1941935,13,450,27,400,133721.9573,404.8663635,17.01503105,16,40,8,31,4,15,2
959,450,1364,1500,2555.838939,3006.869341,0.007024756,0.003080036,941.8153237,13,250,27,500,117112.7366,367.3489198,16.32542538,16,40,7,23,4,10,2
960,550,1173,1300,2557.306326,3008.595677,0.010072713,0.004443985,576.9695676,10,350,27,400,135782.5938,411.8987798,17.3742704,22,50,8,18,3,8,1
961,500,1389,1500,2572.895641,3026.936048,0.006250444,0.002849916,1089.194166,13,200,21,500,128279.8035,404.6077129,18.12648128,16,40,8,22,3,10,2
962,550,1323,1450,2584.843473,3040.992321,0.008251858,0.00364944,594.942204,10,350,21,400,137429.568,431.8839165,19.28253212,22,50,8,17,3,8,1
963,600,1192,1300,2594.94375,3052.875,0.006881503,0.003077052,640.0725161,10,400,27,500,123104.6068,400.1719977,18.78164547,16,40,10,25,3,12,2
964,550,1323,1450,2613.328037,3074.503573,0.008452745,0.00339991,832.4466086,10,150,21,400,145609.9234,448.169931,19.33822731,22,50,8,17,3,7,1
965,550,1220,1350,2627.378222,3091.033202,0.009191891,0.004424675,597.7606778,13,600,27,400,136296.6585,418.4896978,18.01012326,22,50,8,17,3,9,2
966,550,1367,1500,2628.917526,3092.844148,0.007888644,0.00347832,688.3496215,10,250,21,400,141726.4277,445.9795037,19.94421137,16,40,9,31,4,14,2
967,500,1201,1300,2637.207691,3102.597283,0.008317203,0.003797891,625.8519898,10,300,27,500,115104.0356,358.1161879,15.73735064,22,50,7,14,2,6,1
968,450,1292,1450,2700.925605,3177.559535,0.011122218,0.005069626,529.8405414,10,400,27,400,130710.1725,389.2449247,15.90230357,16,40,7,34,5,16,3
969,500,1289,1450,2701.484904,3178.217534,0.009806685,0.004870197,760.7988722,13,300,27,400,143932.2938,430.1058472,17.65981858,16,40,8,33,5,17,3
970,600,1292,1400,2715.772288,3195.026222,0.006434016,0.002749901,634.3142899,10,400,21,500,128189.6663,422.339866,20.19622531,16,40,10,25,3,11,2
971,450,1323,1450,2728.442385,3209.932218,0.010344077,0.005142108,698.4156992,10,200,27,400,134318.2111,396.4639243,15.92677124,22,50,6,17,3,9,2
972,500,1339,1450,2748.241216,3233.22496,0.006985805,0.003179101,1101.335015,13,200,27,500,129528.8701,401.9759263,17.56027428,16,40,8,24,3,11,2
973,450,1317,1450,2750.749521,3236.175907,0.008205249,0.00395367,514.2336393,10,600,27,500,111766.4076,351.9901896,15.77207902,16,40,7,25,4,12,2
974,500,1342,1500,2754.532751,3240.626765,0.009316835,0.004504679,541.227718,10,600,27,400,135842.2446,419.0638001,18.17959682,16,40,8,33,5,16,2
975,500,1314,1450,2754.614637,3240.723102,0.007426417,0.003130057,862.7595891,13,300,27,500,124323.5615,391.5912182,17.52489309,16,40,8,25,4,11,2
976,550,1351,1450,2756.917323,3243.432145,0.006180433,0.003070466,570.3271204,10,550,21,500,121245.5665,400.0364022,19.17133353,22,50,8,13,2,6,1
977,600,1267,1400,2774.634084,3264.275393,0.008653368,0.003937271,891.8041732,10,150,27,400,156695.5253,478.5741575,20.39170802,16,40,10,34,4,16,2
978,600,1314,1450,2787.323814,3279.204487,0.008345544,0.003396902,800.4332918,13,300,21,400,154661.2284,480.6128893,21.06765617,16,40,10,34,4,14,2
979,600,1292,1400,2845.366694,3347.490229,0.006373598,0.002918412,655.7173338,10,500,27,500,127706.3198,421.3611805,20.19297901,16,40,10,25,3,12,2
980,500,1398,1500,2849.492557,3352.344184,0.006463565,0.002843215,1845.711875,13,100,27,500,148057.4037,443.9279412,18.26128278,22,50,7,12,2,6,1
981,550,1242,1350,2849.609353,3352.481592,0.007680533,0.003688442,590.0061428,10,500,27,500,124034.0645,394.362346,17.92585885,16,40,9,27,3,13,2
982,600,1398,1500,2870.11109,3376.601283,0.005361928,0.002648301,944.3824138,13,300,21,500,137404.493,452.8057699,21.6387155,22,50,9,12,2,6,1
983,550,1320,1450,2930.461325,3447.601559,0.008934508,0.004059589,681.7987791,13,500,27,400,144601.9895,446.0016693,19.33180337,22,50,8,18,3,8,1
984,600,1273,1400,2953.570674,3474.789029,0.008798353,0.004115454,696.065025,10,300,27,400,151238.356,467.6557244,20.35469971,22,50,9,19,3,9,1
985,600,1267,1400,2957.64116,3479.577835,0.009173981,0.004565826,643.0293049,10,400,27,400,154029.8045,473.0939547,20.37402841,16,40,10,36,4,18,2
986,600,1201,1300,2959.606402,3481.889885,0.00760193,0.003571309,585.9513288,10,600,27,500,128453.3677,410.6294734,18.81858083,22,50,9,15,2,7,1
987,550,1289,1450,2970.498885,3494.70457,0.010050076,0.004339553,665.7868381,13,500,27,400,150734.6125,458.051412,19.37398957,16,40,9,38,5,17,2
988,600,1289,1400,2971.341394,3495.695757,0.006674051,0.003107063,1143.93274,13,200,27,500,145149.6794,456.0008675,20.31197861,16,40,10,26,3,13,2
989,500,1373,1500,2980.132547,3506.03829,0.009678461,0.004033366,553.7299976,10,600,27,400,136839.5503,421.0205407,18.18646494,22,50,7,18,3,8,2
990,550,1239,1400,2983.148993,3509.587051,0.010883536,0.005271387,639.9611268,13,500,27,400,154598.5127,460.0564788,18.76826921,16,40,9,39,5,19,3
991,600,1401,1500,3029.502039,3564.120046,0.007805883,0.00364569,613.5552804,10,500,21,400,151481.2015,480.2346516,21.73617267,22,50,9,18,2,9,1
992,550,1373,1500,3065.491456,3606.460536,0.008717708,0.003950516,675.3446005,10,350,27,400,146848.6861,455.9679503,19.97965371,22,50,8,18,3,9,2
993,550,1348,1450,3074.948391,3617.586343,0.006873416,0.003006035,779.7586364,13,450,27,500,129047.9206,415.4725773,19.22471911,22,50,8,14,2,6,1
994,550,1364,1500,3086.004422,3630.593438,0.009030366,0.004460197,797.6352101,13,350,27,400,155890.2677,473.8494121,20.04153576,16,40,9,35,4,18,2
995,500,1342,1500,3204.783857,3770.333949,0.011037868,0.004452997,1068.229886,10,100,27,400,163452.8386,473.7839593,18.36825639,16,40,8,39,5,16,2
996,600,1389,1500,3291.009451,3871.775824,0.006429593,0.002888173,886.9938354,13,400,27,500,142444.2608,462.6247814,21.67361034,16,40,10,27,3,13,2
997,600,1370,1500,3463.162782,4074.309155,0.009128922,0.004053095,715.7478982,13,600,27,400,162791.7636,502.4998173,21.81386521,22,50,9,21,3,9,1
998,600,1364,1500,3479.112834,4093.073922,0.009467823,0.00458449,841.9324095,13,350,27,400,172908.948,522.4995237,21.88313319,16,40,10,40,4,20,2
999,600,1389,1500,3529.753714,4152.651428,0.00689887,0.003304022,1924.047806,13,100,27,500,178496.6122,534.2208377,21.91955633,16,40,10,29,3,14,2
1000,600,1320,1450,3687.086716,4337.749078,0.010827066,0.004748639,689.6257121,13,600,27,400,171875.74,514.2516623,21.18657735,22,50,9,24,3,11,2
