gen,best_obj1,best_obj2,hypervolume,Experiment,PopSize,Tournament,Crossover,CXPB,MUTPB
68,0.17951805740575763,0.04847516175161364,5.685404682943729,PopSize_900,900,3,TwoPoint,0.9,0.7
69,0.17951805740575763,0.04847516175161364,5.685407518107502,PopSize_900,900,3,TwoPoint,0.9,0.7
70,0.17951805740575763,0.04847516175161364,5.685407854866084,PopSize_900,900,3,TwoPoint,0.9,0.7
71,0.17951805740575763,0.04847516175161364,5.68541730940299,PopSize_900,900,3,TwoPoint,0.9,0.7
72,0.17951805740575763,0.04847516175161364,5.6854848706881596,PopSize_900,900,3,TwoPoint,0.9,0.7
73,0.17951805740575763,0.04847516175161364,5.685485727465516,PopSize_900,900,3,TwoPoint,0.9,0.7
74,0.17951805740575763,0.04847516175161364,5.685493522215002,PopSize_900,900,3,TwoPoint,0.9,0.7
75,0.17951805740575763,0.04847516175161364,5.685514546392536,PopSize_900,900,3,TwoPoint,0.9,0.7
76,0.17951805740575763,0.04847516175161364,5.685514836573893,PopSize_900,900,3,TwoPoint,0.9,0.7
77,0.17951805740575763,0.04847516175161364,5.685518764175352,PopSize_900,900,3,TwoPoint,0.9,0.7
78,0.17951805740575763,0.04847516175161364,5.685583212108979,PopSize_900,900,3,TwoPoint,0.9,0.7
79,0.17951805740575763,0.04847516175161364,5.685596876556876,PopSize_900,900,3,TwoPoint,0.9,0.7
80,0.17951805740575763,0.04847516175161364,5.6855968784014035,PopSize_900,900,3,TwoPoint,0.9,0.7
81,0.17547086863947903,0.04847516175161364,5.69530753498327,PopSize_900,900,3,TwoPoint,0.9,0.7
82,0.17547086863947903,0.04847516175161364,5.695332184948385,PopSize_900,900,3,TwoPoint,0.9,0.7
83,0.17547086863947903,0.04847516175161364,5.695343735009013,PopSize_900,900,3,TwoPoint,0.9,0.7
84,0.17547086863947903,0.04847516175161364,5.695350896603572,PopSize_900,900,3,TwoPoint,0.9,0.7
85,0.17547086863947903,0.04847516175161364,5.695370711972596,PopSize_900,900,3,TwoPoint,0.9,0.7
86,0.17547086863947903,0.04847516175161364,5.695374465315657,PopSize_900,900,3,TwoPoint,0.9,0.7
87,0.17547086863947903,0.04847516175161364,5.695387077814122,PopSize_900,900,3,TwoPoint,0.9,0.7
88,0.17547086863947903,0.04847516175161364,5.695395132068384,PopSize_900,900,3,TwoPoint,0.9,0.7
89,0.17547086863947903,0.04847516175161364,5.695441102261853,PopSize_900,900,3,TwoPoint,0.9,0.7
90,0.17547086863947903,0.04847516175161364,5.695444469943562,PopSize_900,900,3,TwoPoint,0.9,0.7
91,0.17210261164067725,0.04847516175161364,5.703536305282341,PopSize_900,900,3,TwoPoint,0.9,0.7
92,0.17210261164067725,0.04847516175161364,5.703537386639254,PopSize_900,900,3,TwoPoint,0.9,0.7
93,0.17210261164067725,0.04847516175161364,5.703554375896637,PopSize_900,900,3,TwoPoint,0.9,0.7
94,0.17210261164067725,0.04847516175161364,5.703557500119479,PopSize_900,900,3,TwoPoint,0.9,0.7
95,0.17210261164067725,0.04847516175161364,5.703568204133533,PopSize_900,900,3,TwoPoint,0.9,0.7
96,0.17210261164067725,0.04847516175161364,5.703582490211178,PopSize_900,900,3,TwoPoint,0.9,0.7
97,0.17210261164067725,0.04847516175161364,5.703595510724519,PopSize_900,900,3,TwoPoint,0.9,0.7
98,0.17210261164067725,0.04847516175161364,5.703625389497597,PopSize_900,900,3,TwoPoint,0.9,0.7
99,0.17210261164067725,0.04847516175161364,5.703674503087843,PopSize_900,900,3,TwoPoint,0.9,0.7
