gen,best_obj1,best_obj2,hypervolume,Experiment,PopSize,Tournament,Crossover,CXPB,MUTPB
16,0.3864722282579034,0.055218602723397424,5.163716646336305,CXPB_0.9,100,3,OnePoint,0.9,0.2
17,0.38225314233017715,0.055218602723397424,5.173865337545344,CXPB_0.9,100,3,OnePoint,0.9,0.2
18,0.38225314233017715,0.055218602723397424,5.173865337545344,CXPB_0.9,100,3,OnePoint,0.9,0.2
19,0.38225314233017715,0.055218602723397424,5.173875099550137,CXPB_0.9,100,3,OnePoint,0.9,0.2
20,0.38225314233017715,0.055218602723397424,5.173875099550137,CXPB_0.9,100,3,OnePoint,0.9,0.2
21,0.38225314233017715,0.055218602723397424,5.173893127820238,CXPB_0.9,100,3,OnePoint,0.9,0.2
22,0.38225314233017715,0.055218602723397424,5.1739679431329,CXPB_0.9,100,3,OnePoint,0.9,0.2
23,0.38225314233017715,0.055218602723397424,5.173990062786564,CXPB_0.9,100,3,OnePoint,0.9,0.2
24,0.3667763078158188,0.055218602723397424,5.211265195643266,CXPB_0.9,100,3,OnePoint,0.9,0.2
25,0.3667763078158188,0.055218602723397424,5.211265195643267,CXPB_0.9,100,3,OnePoint,0.9,0.2
26,0.3439793050037212,0.055218602723397424,5.26617039704296,CXPB_0.9,100,3,OnePoint,0.9,0.2
27,0.3439793050037212,0.055218602723397424,5.266170397042961,CXPB_0.9,100,3,OnePoint,0.9,0.2
28,0.3439793050037212,0.055218602723397424,5.2661797425854475,CXPB_0.9,100,3,OnePoint,0.9,0.2
29,0.3439793050037212,0.055218602723397424,5.266409001572781,CXPB_0.9,100,3,OnePoint,0.9,0.2
30,0.3439793050037212,0.055218602723397424,5.2664740868323925,CXPB_0.9,100,3,OnePoint,0.9,0.2
31,0.3397602190759951,0.055218602723397424,5.27663125171917,CXPB_0.9,100,3,OnePoint,0.9,0.2
32,0.3397602190759951,0.055218602723397424,5.2767404247111545,CXPB_0.9,100,3,OnePoint,0.9,0.2
33,0.33168285582682167,0.055218602723397424,5.296185989984765,CXPB_0.9,100,3,OnePoint,0.9,0.2
34,0.33168285582682167,0.055218602723397424,5.296525705724408,CXPB_0.9,100,3,OnePoint,0.9,0.2
35,0.33168285582682167,0.055218602723397424,5.296525705724408,CXPB_0.9,100,3,OnePoint,0.9,0.2
36,0.33168285582682167,0.055218602723397424,5.296591592799983,CXPB_0.9,100,3,OnePoint,0.9,0.2
37,0.3231372532028193,0.055218602723397424,5.316973228257184,CXPB_0.9,100,3,OnePoint,0.9,0.2
38,0.3231372532028193,0.055218602723397424,5.316978345843057,CXPB_0.9,100,3,OnePoint,0.9,0.2
39,0.3231372532028193,0.055218602723397424,5.317008821266495,CXPB_0.9,100,3,OnePoint,0.9,0.2
40,0.31456050179874484,0.055218602723397424,5.337438661841669,CXPB_0.9,100,3,OnePoint,0.9,0.2
41,0.31456050179874484,0.055218602723397424,5.337459494886333,CXPB_0.9,100,3,OnePoint,0.9,0.2
42,0.31456050179874484,0.055218602723397424,5.3374673522248175,CXPB_0.9,100,3,OnePoint,0.9,0.2
43,0.31456050179874484,0.055218602723397424,5.337472290022752,CXPB_0.9,100,3,OnePoint,0.9,0.2
44,0.31456050179874484,0.055218602723397424,5.337472639803902,CXPB_0.9,100,3,OnePoint,0.9,0.2
45,0.3097814079775457,0.055218602723397424,5.348856464607964,CXPB_0.9,100,3,OnePoint,0.9,0.2
46,0.3097814079775457,0.055218602723397424,5.348890520057573,CXPB_0.9,100,3,OnePoint,0.9,0.2
47,0.3097814079775457,0.055218602723397424,5.348897279072739,CXPB_0.9,100,3,OnePoint,0.9,0.2
